date,P,T,E,Qmm
24/05/1992,9.81,6.81,3.1,1.35
25/05/1992,11.25,7.21,3.26,1.55
26/05/1992,16.07,9.79,3.71,1.52
27/05/1992,22.21,12.65,4.7,1.42
28/05/1992,24.23,13.47,4.47,1.52
29/05/1992,27.5,11.94,4.0,2.07
30/05/1992,25.32,10.15,3.68,2.32
31/05/1992,18.21,11.15,3.96,2.58
01/06/1992,39.66,10.81,3.73,2.36
02/06/1992,26.95,7.08,2.85,3.59
03/06/1992,5.92,6.58,3.05,3.23
04/06/1992,9.22,8.93,3.69,2.58
05/06/1992,21.71,8.78,3.17,2.19
06/06/1992,24.46,8.26,3.66,2.19
07/06/1992,12.72,10.07,4.01,2.19
08/06/1992,14.54,11.85,4.5,1.84
09/06/1992,15.69,13.76,4.45,1.66
10/06/1992,17.87,14.09,4.1,1.55
11/06/1992,15.84,12.81,4.34,1.52
12/06/1992,12.25,13.01,4.77,1.38
13/06/1992,12.93,13.91,4.54,1.19
14/06/1992,22.89,13.49,4.66,1.04
15/06/1992,12.67,12.29,4.26,1.01
16/06/1992,24.3,10.77,3.58,0.99
17/06/1992,23.36,8.6,2.63,1.55
18/06/1992,15.95,8.84,2.85,1.32
19/06/1992,15.61,10.1,3.45,1.19
20/06/1992,31.65,10.16,3.64,1.19
21/06/1992,18.84,9.88,3.73,1.38
22/06/1992,13.97,10.28,4.09,1.13
23/06/1992,19.61,11.26,3.82,1.15
24/06/1992,9.83,12.45,4.07,1.07
25/06/1992,21.04,13.18,4.43,0.88
26/06/1992,12.98,13.45,4.64,0.81
27/06/1992,14.65,12.85,4.37,0.72
28/06/1992,7.67,14.08,4.67,0.65
29/06/1992,8.3,15.37,4.94,0.58
30/06/1992,7.2,14.23,4.61,0.5
01/07/1992,7.34,15.29,5.05,0.39
02/07/1992,7.34,15.23,4.9,0.36
03/07/1992,5.12,13.0,4.05,0.34
04/07/1992,5.34,13.53,4.61,0.31
05/07/1992,7.0,14.55,4.87,0.3
06/07/1992,13.83,14.66,4.46,0.29
07/07/1992,5.73,15.38,4.95,0.27
08/07/1992,5.98,16.22,5.16,0.24
09/07/1992,4.98,14.6,4.48,0.22
10/07/1992,11.84,6.72,3.03,0.24
11/07/1992,1.11,8.23,4.06,0.27
12/07/1992,3.75,13.09,5.11,0.26
13/07/1992,4.42,15.11,5.16,0.24
14/07/1992,4.84,16.63,5.38,0.22
15/07/1992,4.7,17.51,5.51,0.2
16/07/1992,4.64,18.11,5.42,0.17
17/07/1992,5.01,15.41,4.52,0.16
18/07/1992,2.59,13.44,4.08,0.15
19/07/1992,2.74,14.24,4.55,0.14
20/07/1992,28.04,14.48,4.3,0.16
21/07/1992,3.57,14.98,4.28,0.22
22/07/1992,3.92,16.02,4.5,0.19
23/07/1992,3.16,15.28,4.35,0.17
24/07/1992,2.69,15.71,4.52,0.16
25/07/1992,3.5,15.11,4.48,0.16
26/07/1992,3.65,14.35,3.77,0.16
27/07/1992,3.1,15.48,4.43,0.16
28/07/1992,3.9,17.24,5.08,0.16
29/07/1992,3.99,18.09,5.12,0.15
30/07/1992,8.51,16.01,3.57,0.15
31/07/1992,9.34,12.4,3.44,0.2
01/08/1992,0.9,11.97,4.01,0.19
02/08/1992,1.95,13.53,4.42,0.18
03/08/1992,1.95,15.83,4.62,0.17
04/08/1992,0.95,17.65,4.94,0.16
05/08/1992,0.98,18.84,5.03,0.15
06/08/1992,3.2,15.79,3.63,0.15
07/08/1992,6.23,15.84,3.97,0.15
08/08/1992,25.73,15.49,3.97,0.15
09/08/1992,24.39,14.39,3.66,0.23
10/08/1992,2.27,13.81,3.75,0.31
11/08/1992,0.3,14.44,4.1,0.23
12/08/1992,0.27,16.15,4.7,0.2
13/08/1992,0.23,17.06,4.55,0.19
14/08/1992,1.48,16.93,4.7,0.18
15/08/1992,0.33,17.95,4.66,0.18
16/08/1992,0.19,18.37,4.59,0.16
17/08/1992,2.68,16.33,3.95,0.15
18/08/1992,1.59,14.82,3.89,0.18
19/08/1992,0.12,14.23,3.78,0.16
20/08/1992,0.1,15.19,4.51,0.16
21/08/1992,0.09,17.11,5.09,0.16
22/08/1992,0.48,18.23,5.02,0.15
23/08/1992,3.67,17.11,4.28,0.15
24/08/1992,0.49,15.57,3.87,0.15
25/08/1992,0.98,13.94,3.55,0.15
26/08/1992,0.1,13.21,3.62,0.15
27/08/1992,0.05,13.32,3.83,0.15
28/08/1992,0.04,13.92,3.61,0.15
29/08/1992,0.04,13.86,3.76,0.15
30/08/1992,0.06,15.95,4.28,0.15
31/08/1992,0.05,16.85,4.38,0.15
01/09/1992,0.03,17.78,4.27,0.15
02/09/1992,0.02,17.18,4.46,0.15
03/09/1992,0.26,15.36,4.0,0.15
04/09/1992,0.11,16.77,4.3,0.15
05/09/1992,0.02,17.5,4.33,0.15
06/09/1992,0.13,17.04,4.02,0.15
07/09/1992,0.65,15.9,3.88,0.15
08/09/1992,4.71,16.12,3.74,0.15
09/09/1992,7.23,12.94,2.8,0.16
10/09/1992,1.02,12.99,2.6,0.18
11/09/1992,4.33,12.79,2.85,0.17
12/09/1992,6.73,11.49,2.66,0.16
13/09/1992,4.57,11.32,2.74,0.16
14/09/1992,0.66,11.53,3.1,0.17
15/09/1992,3.2,11.44,3.0,0.16
16/09/1992,0.95,11.59,3.1,0.17
17/09/1992,0.29,9.72,2.5,0.17
18/09/1992,0.0,9.05,2.75,0.17
19/09/1992,0.0,9.83,2.96,0.17
20/09/1992,0.4,10.4,2.92,0.17
21/09/1992,1.0,9.5,2.54,0.17
22/09/1992,0.03,8.5,2.57,0.18
23/09/1992,0.03,8.24,2.54,0.18
24/09/1992,16.57,6.84,2.05,0.19
25/09/1992,8.1,3.48,1.64,0.23
26/09/1992,1.33,4.24,2.05,0.24
27/09/1992,6.17,1.51,1.38,0.24
28/09/1992,0.01,2.2,1.7,0.25
29/09/1992,0.25,4.35,2.13,0.24
30/09/1992,0.44,6.47,2.47,0.23
01/10/1992,0.69,7.51,2.52,0.23
02/10/1992,0.84,8.19,2.47,0.22
03/10/1992,0.75,8.02,2.57,0.22
04/10/1992,1.07,9.52,2.55,0.22
05/10/1992,1.26,8.78,2.25,0.2
06/10/1992,3.35,8.47,1.86,0.2
07/10/1992,0.77,8.66,2.05,0.2
08/10/1992,2.12,10.37,2.47,0.19
09/10/1992,18.66,8.63,1.76,0.2
10/10/1992,9.05,2.45,1.4,0.32
11/10/1992,0.18,3.78,1.92,0.38
12/10/1992,0.71,7.45,2.28,0.32
13/10/1992,2.85,8.4,2.07,0.3
14/10/1992,1.59,4.29,1.46,0.27
15/10/1992,0.18,4.37,1.7,0.27
16/10/1992,0.55,6.97,1.91,0.27
17/10/1992,0.91,8.39,2.14,0.24
18/10/1992,0.98,8.84,2.11,0.24
19/10/1992,1.17,9.94,2.22,0.23
20/10/1992,1.14,9.44,1.86,0.23
21/10/1992,3.29,8.2,1.84,0.19
22/10/1992,0.31,6.88,1.89,0.23
23/10/1992,0.5,7.72,1.8,0.24
24/10/1992,7.17,7.88,1.64,0.24
25/10/1992,7.49,7.41,1.4,0.24
26/10/1992,5.41,2.2,1.12,0.3
27/10/1992,0.0,1.89,1.17,0.31
28/10/1992,2.73,3.23,1.02,0.3
29/10/1992,0.45,4.7,1.33,0.29
30/10/1992,0.31,4.69,1.42,0.29
31/10/1992,0.39,5.1,1.45,0.27
01/11/1992,0.28,4.6,1.48,0.27
02/11/1992,0.12,3.78,1.31,0.27
03/11/1992,0.1,3.56,1.33,0.26
04/11/1992,0.15,3.95,1.29,0.26
05/11/1992,2.4,4.46,1.2,0.26
06/11/1992,15.22,-0.72,0.91,0.31
07/11/1992,0.92,-6.17,0.53,0.34
08/11/1992,0.01,-5.25,0.72,0.31
09/11/1992,0.0,-2.77,0.8,0.3
10/11/1992,2.22,-3.23,0.67,0.31
11/11/1992,0.39,-1.68,0.68,0.3
12/11/1992,0.04,-2.37,0.81,0.3
13/11/1992,0.07,-1.18,0.78,0.29
14/11/1992,0.46,1.97,0.96,0.29
15/11/1992,21.14,3.3,0.81,0.29
16/11/1992,0.97,-3.72,0.68,0.31
17/11/1992,0.0,-1.84,0.98,0.31
18/11/1992,0.0,-1.13,0.98,0.31
19/11/1992,0.0,-0.23,0.88,0.3
20/11/1992,4.01,1.96,0.86,0.27
21/11/1992,6.66,0.69,0.54,0.27
22/11/1992,16.28,-1.46,0.66,0.27
23/11/1992,4.19,-7.58,0.36,0.26
24/11/1992,25.13,-7.33,0.27,0.26
25/11/1992,2.95,-10.06,0.17,0.19
26/11/1992,0.34,-11.67,0.03,0.15
27/11/1992,0.58,-8.84,0.42,0.22
28/11/1992,4.84,-6.91,0.34,0.26
29/11/1992,0.21,-9.99,0.17,0.24
30/11/1992,0.4,-11.53,0.01,0.23
01/12/1992,0.74,-7.46,0.45,0.26
02/12/1992,3.0,-4.43,0.49,0.27
03/12/1992,0.03,-6.4,0.48,0.24
04/12/1992,0.01,-7.08,0.51,0.24
05/12/1992,0.0,-8.45,0.38,0.22
06/12/1992,0.01,-10.26,0.11,0.2
07/12/1992,0.52,-7.64,0.45,0.23
08/12/1992,0.65,-4.03,0.49,0.27
09/12/1992,0.09,-4.51,0.51,0.27
10/12/1992,0.39,-5.41,0.52,0.25
11/12/1992,0.04,-5.89,0.47,0.25
12/12/1992,1.21,-3.44,0.44,0.26
13/12/1992,3.88,-2.31,0.38,0.27
14/12/1992,2.38,-1.98,0.45,0.27
15/12/1992,12.15,-0.9,0.52,0.27
16/12/1992,3.77,-3.65,0.39,0.27
17/12/1992,7.08,-4.58,0.36,0.27
18/12/1992,0.86,-6.76,0.35,0.27
19/12/1992,0.95,-7.72,0.31,0.26
20/12/1992,0.46,-9.39,0.25,0.26
21/12/1992,0.06,-11.35,0.01,0.22
22/12/1992,0.55,-14.12,0.0,0.2
23/12/1992,4.47,-11.63,0.0,0.18
24/12/1992,11.98,-10.21,0.1,0.2
25/12/1992,6.16,-9.7,0.17,0.18
26/12/1992,1.07,-12.77,0.0,0.22
27/12/1992,0.58,-16.96,0.0,0.25
28/12/1992,0.05,-17.63,0.0,0.23
29/12/1992,0.15,-16.43,0.0,0.22
30/12/1992,0.08,-18.11,0.0,0.22
31/12/1992,0.02,-18.51,0.0,0.23
