Index,Pupdated
276,10.373939372201379
277,0.5543548860913796
278,0.22004268755282996
279,0.4371426229157912
280,0.646761531142218
281,0.8591157570700905
282,0.6903780392906909
283,0.7960443906709531
284,0.25278186893832966
285,0.4587918726865159
286,14.934556092703655
287,5.329765120318331
288,5.699792206848211
289,0.2951259535295581
290,0.5572225149197808
291,0.6576692431059001
292,0.2351234028664323
293,0.1335314217535875
294,1.7480669451632056
295,5.356289737438915
296,8.082341389938074
297,10.423879834220719
298,0.7169563979313779
299,13.457688377376044
300,3.7643147926007794
301,13.966079964199954
302,14.485840706832914
303,13.372391565204971
304,0.8962315745452729
305,0.0867517954862634
306,0.05686372700069378
307,0.1664538154587249
308,0.3706197822515844
309,0.8608079297495111
310,5.320891869341892
311,6.494416710636964
312,5.158913655859205
313,0.5567004488922981
314,2.605387959367567
315,20.32560884908554
316,3.6973426963339437
317,3.504436775604614
318,1.0773614206900528
319,13.32246991027942
320,12.045460028726545
321,12.618511559959027
322,8.179868273409744
323,18.983470058837092
324,10.675928812931822
325,2.569837398789283
326,16.061978691212566
327,0.42726944140238443
328,0.10174568526497745
329,0.10228782354602634
330,0.3188809643133086
331,0.514720339397422
332,0.8764042044391525
333,2.4920961288139463
334,2.841605104289054
335,1.081927376086543
336,0.058753257602632517
337,0.0
338,0.0
339,0.3901300402811745
340,9.61881434703661
341,0.4952010480214453
342,0.3286990657562291
343,2.727300010297142
344,2.7870285884215464
345,0.0
346,0.5060503864297513
347,0.1
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,2.421206843218985
362,4.250381143719621
363,2.5266539193142528
364,0.0
365,0.4
366,0.20066052955972122
367,0.0
368,0.0
369,0.0
370,0.0
371,0.3148769461077281
372,0.9607297046989267
373,0.41121695638347205
374,0.0
375,0.0
376,0.40661905662970615
377,2.719060795028751
378,1.0457926134725966
379,1.0365006919040738
380,0.0
381,1.5454003757762118
382,1.666622217981434
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.10254027304076027
389,0.6342235506599065
390,3.952768078346641
391,11.625119914525358
392,4.004342644262075
393,0.3
394,0.1
395,0.2
396,0.9
397,0.902400317239344
398,0.3027885621765224
399,0.20526199415586058
400,0.0
401,0.0
402,8.880749133795367
403,1.8084546645532347
404,6.318646654847787
405,1.572152556333943
406,0.4881101076319587
407,2.8331869290692033
408,7.168485077847065
409,0.10387758408415343
410,0.10155016851529997
411,0.10016553911995477
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.10139886037789583
421,0.2
422,0.2
423,0.30208893798561903
424,4.827488737736122
425,4.208197917910372
426,5.475357112350161
427,4.7188124321754525
428,5.600228163716058
429,0.874814411289611
430,0.31620351875395925
431,8.132719579579856
432,1.9978089600386306
433,0.9135913228543018
434,6.90701871311909
435,2.78001666201672
436,6.955780801251426
437,4.933895770503022
438,0.5193852259075983
439,1.6524856580766845
440,0.21269870166204827
441,3.8419956132751256
442,3.848818432208182
443,5.333550577415332
444,0.2145001965253081
445,2.32603880273947
446,0.35309467077379497
447,2.9553020705074493
448,17.452104446825793
449,2.847208202723112
450,2.4521736366806763
451,1.1914522379919936
452,0.9283249762058102
453,1.5926004387466683
454,0.582555250585978
455,1.2067707320534917
456,5.462333773455825
457,7.588133816292975
458,0.315455423319508
459,0.9887380145034904
460,4.168522336559891
461,6.177025391206962
462,5.618559728701172
463,21.915670030291956
464,4.88907237287088
465,4.980802221155864
466,5.946373471922195
467,3.2325828416898488
468,3.654519116284554
469,6.894801478113459
470,15.459529477830387
471,18.20280019033532
472,7.4543385972599445
473,3.8512733519574804
474,8.882677183034785
475,4.5407305680798355
476,5.77584779046024
477,5.907847639209852
478,11.439329346054384
479,7.96866876856657
480,0.7772719713708446
481,7.207288695467364
482,12.690266837869714
483,4.514419742434887
484,11.609138461542614
485,10.51201321405771
486,0.0
487,1.0104683040400309
488,10.420050711673786
489,16.935573369456304
490,13.43021711760317
491,1.2568865396045683
492,2.1276241945174643
493,10.68394958705052
494,17.762782230181784
495,16.762280784381588
496,11.296211051439707
497,19.084516663624118
498,21.7594888913095
499,26.8342617389565
500,12.935254065248152
501,11.807637694340931
502,12.753240750939709
503,41.72387763409939
504,23.707764162814847
505,17.350506933886436
506,11.00577896610231
507,11.195402155670614
508,12.927754045869031
509,19.258149243963054
510,18.497605679342627
511,16.07968824982558
512,23.665369413994377
513,8.81122229223216
514,7.0304381969981975
515,7.227515228339533
516,10.262469970202057
517,10.463688249646845
518,19.84189200055312
519,19.796298349866486
520,13.707551787800064
521,9.509136526529957
522,8.123582895572312
523,8.944728389269196
524,11.041683736596982
525,12.313237796313585
526,9.746693347445815
527,4.090508195982472
528,5.036714492043783
529,7.794772217716669
530,3.967475102083222
531,3.075997385136229
532,7.430324033166466
533,6.924970399209928
534,6.80558079808059
535,6.049260811385444
536,13.892808738808863
537,2.1509515011393505
538,2.2795290446313583
539,4.318106590903788
540,6.437030662810627
541,6.810664581649157
542,7.058383450534454
543,8.209095532783671
544,6.372358285987795
545,7.761480885815057
546,9.758152789782107
547,17.349518994690612
548,4.305189895708232
549,13.255264459974669
550,7.9055718928802765
551,4.942165026195149
552,5.2095989663997635
553,4.097735213458392
554,4.118562485400221
555,3.1728488924327487
556,2.9535206439127375
557,2.062625355035038
558,2.6503413644691376
559,6.7983894010205415
560,2.9014153648827836
561,6.228769799468559
562,7.241622742333804
563,5.9276631903997625
564,5.3105830212418486
565,2.511038770901915
566,16.60609185992996
567,0.7592245917682465
568,2.9052153662620213
569,4.619483710417516
570,15.221103217093884
571,9.184860062927125
572,28.456374189211157
573,0.23752747500700422
574,0.4316340322197969
575,0.18552164089487796
576,0.16445044651556945
577,0.367958837652239
578,1.4614932117343886
579,0.5594913075636425
580,0.10305258232107685
581,0.9797236233834028
582,14.952247085890626
583,14.277702538181941
584,16.267435616713318
585,4.4976143592656825
586,0.052635041645205174
587,0.49095683879661156
588,0.04228735683307875
589,0.03792326961320815
590,0.03402196841649007
591,2.693836987439539
592,20.002195572287093
593,7.5706409992077095
594,2.6854080923715786
595,1.7953922827955462
596,0.2397821255073259
597,0.23797388370541422
598,0.2363511215062755
599,0.01295230871231113
600,0.23358637001569887
601,0.4543536833132691
602,0.009414200828001457
603,0.00846601688922222
604,0.00761394389894173
605,3.557921466437386
606,11.99103226300035
607,23.08751758972786
608,2.8552331270336415
609,0.8770076287221309
610,0.009088871056815221
611,0.008172933624539764
612,0.0073499378211660474
613,0.006610331117787901
614,0.00594556594664847
615,6.441668424289752
616,1.5547699757506068
617,1.3280823039398792
618,0.0050523686648649285
619,0.660430185656959
620,0.005086487135638608
621,0.004575500354525526
622,1.1138264778883016
623,0.4475870887102185
624,0.22507225318771168
625,0.0030174360309314563
626,0.0027148672271015994
627,0.4452285770312198
628,0.0023080080037266044
629,0.0020767164705248124
630,0.0018686474877777023
631,0.0016814610121324723
632,0.22345513835110153
633,0.0013615380003719015
634,0.0012252133704761961
635,0.6669288055590339
636,0.000992186292758225
637,0.21906594318736627
638,0.0011807485356850605
639,0.0010625512381952837
640,0.0009561969539889909
641,0.6595496755335379
642,0.44289205746845073
643,0.6612978061922118
644,0.21860879813739914
645,0.0023759800694188233
646,0.002137852553613556
647,0.0019236385733801733
648,0.0017309275780807928
649,0.0015575537326526154
650,0.20662471161912405
651,0.0029352215902010603
652,0.7852735948850977
653,0.0033242369946424764
654,3.0849416941113184
655,21.44164723043074
656,8.037990031167968
657,0.40704093056874235
658,0.0
659,0.16226047442258734
660,0.1350408322799512
661,0.11361390646103571
662,0.19574068990676768
663,0.352164645742875
664,0.2366369608042455
665,0.3053930884199819
666,1.3333123309451334
667,11.16644459357164
668,3.712334077543539
669,1.237354383572897
670,9.523848636185509
671,3.869002006857704
672,3.6627472472398797
673,3.032238366122058
674,1.2055206562008216
675,0.32531264948899463
676,2.697355096105211
677,5.393918069509125
678,1.8235986150946255
679,2.1455934233832092
680,1.1097785846330224
681,4.955658940658105
682,1.8708175007493832
683,0.1056443823567604
684,0.0
685,0.10616941042509073
686,0.31147127796641777
687,1.3980007877547354
688,0.6854887092255038
689,1.5985041859057547
690,0.050440605699961366
691,3.5469291835399153
692,7.09815559418931
693,10.372362671564149
694,1.192667927427462
695,0.3343964123071994
696,0.0
697,2.4627758756536857
698,4.716733312046527
699,0.1
700,0.0
701,0.2005091582022851
702,0.4
703,0.1
704,0.1
705,0.0
706,0.1
707,0.5
708,1.4
709,0.0
710,0.1
711,0.5
712,10.5
713,4.3
714,0.0
715,2.814314619172815
716,0.5058382189325404
717,0.0
718,0.4
719,0.1
720,0.0
721,0.0
722,2.0
723,9.918604642260023
724,0.32374610230304923
725,0.20674103079245135
726,0.0
727,0.0
728,0.1
729,0.1
730,0.0
731,1.9
732,0.5
733,0.6062237474664413
734,1.604405407193843
735,0.4261592239707067
736,0.0
737,0.0
738,0.0
739,0.2054951136167116
740,3.735936077735797
741,3.4507844023218652
742,4.2429799751446176
743,2.309368510922045
744,2.3038741962459586
745,5.343728086816476
746,0.2
747,0.0
748,2.7
749,0.30587185043674225
750,1.4200714064983573
751,6.10000632161693
752,1.1299468150813392
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.86706340892955
759,0.6506850687279656
760,2.0181610713731604
761,1.9906012674839841
762,6.362383741780939
763,4.2
764,2.0
765,7.4
766,7.9
767,0.9
768,1.7
769,5.9
770,2.9
771,1.3393882778752957
772,0.7630192380656855
773,0.11053205337478696
774,1.5960418703804131
775,6.542952002735282
776,14.008617981031842
777,2.7315477404760964
778,3.4
779,2.9
780,24.6
781,2.3
782,1.8
783,0.1
784,0.1
785,1.7
786,7.2
787,3.5
788,0.9
789,1.6
790,0.5
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.3
797,0.2
798,0.1
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.7384709370214978
806,11.474441343157938
807,2.3056094256160042
808,8.840107609544118
809,9.663795361112584
810,1.8360488236713408
811,0.4881676486691481
812,3.592288535032801
813,7.066992336917157
814,6.386377353094194
815,3.7669289797259085
816,1.916913238199383
817,6.005157821451725
818,2.8091738056969398
819,1.317785150460872
820,2.3120422420985633
821,11.53828601980045
822,13.803044061678666
823,3.805073928177113
824,1.6066527130682138
825,0.6615047056377629
826,0.5727845119225627
827,1.0373840100225369
828,2.0057295842768554
829,10.7878429406122
830,4.422961976979065
831,7.186771101740994
832,9.027028194331818
833,8.323178872583886
834,10.714589724955317
835,0.3686501322513067
836,0.7171506736376858
837,5.742809995789645
838,9.419432246075429
839,11.383106342525421
840,20.24235596631991
841,20.330367309411088
842,26.036082209542133
843,10.932996179006185
844,7.850183061884653
845,7.577333585717035
846,10.44694909606175
847,4.099990798738815
848,10.435174080655568
849,7.149932869520201
850,21.710410605433744
851,18.318934889082925
852,21.883236056910114
853,3.757305200823181
854,2.5395477313151193
855,9.79633330805871
856,16.800736156889965
857,10.822838184315703
858,14.963006919859822
859,14.267966235697171
860,16.796788756911198
861,15.563800751731273
862,26.057912099623692
863,22.44363508290347
864,22.806079444301282
865,19.210129391475668
866,14.05587581960825
867,14.892091938010266
868,7.785470180865256
869,24.548819664995744
870,19.461038465335392
871,17.810465963413648
872,5.901103110294192
873,9.609743243162361
874,11.098568698033917
875,16.197960917369294
876,15.700419971034457
877,7.499901311060338
878,6.211149114527812
879,12.446994575342249
880,13.39928383301212
881,8.262228767923808
882,10.440983920218004
883,4.083157534137285
884,8.234927834868163
885,6.852983977944655
886,9.348216558689117
887,11.180435445614155
888,20.625620571806685
889,14.501357758652212
890,6.696540702258083
891,4.789985771084847
892,4.777962575387749
893,10.540645457392799
894,8.350180096050233
895,2.8989199671924717
896,4.881598357815857
897,3.992773504214243
898,11.310709228807987
899,3.9012140981432095
900,3.2367900753916397
901,11.017958336509192
902,1.5191261570781949
903,2.369743933335044
904,2.2199786848087144
905,1.9032531834731712
906,2.1516501564522916
907,1.70203491847222
908,1.005009929736124
909,1.1944205697176762
910,1.9882600421946373
911,4.2155574075658775
912,9.342978000322692
913,1.8553663650327288
914,1.0540911425520862
915,0.9190747377206337
916,0.7673974832968288
917,0.6478466754741964
918,0.5518541303140241
919,0.4735882905844389
920,0.6308956079795769
921,0.5769377275036072
922,0.5314764280913058
923,0.7148122192970661
924,0.4598610599944336
925,0.8753546016751352
926,0.4069260438778417
927,0.6075531673894797
928,0.5889694705125462
929,0.7946527348691429
930,0.33650009871667386
931,1.6555968474355027
932,9.412494598828637
933,4.741920792467946
934,0.516350770125015
935,4.0597323096436035
936,0.9448496933691073
937,0.2730887167396333
938,3.109633505739212
939,0.046360210485940995
940,0.04153971334284202
941,0.037237432963709904
942,0.0333943651011456
943,0.029958857755651658
944,0.24882765942088175
945,1.799671302943703
946,9.34323838169057
947,2.460826100159559
948,1.1271945140407427
949,1.3473617332330678
950,0.23605902272243404
951,0.01268798130935389
952,1.1211156516534797
953,2.0077321871333904
954,3.782234398137997
955,3.5593630443016586
956,1.1171651877296542
957,0.22864655165860803
958,0.22797220265243132
959,0.005423949482941287
960,0.004878999608716261
961,0.004389031994810437
962,9.769400149359077
963,0.0035522552707748603
964,11.076461359695008
965,0.005270674871738267
966,0.004740725589974556
967,0.004264321110993531
968,0.003836001843668176
969,0.0034508742998211337
970,0.0031045506095095585
971,0.002793094833775926
972,0.002512975249293532
973,0.002261021890563131
974,0.0020343887297095773
975,0.8895988557747965
976,0.0016471198725416436
977,0.001482126033416114
978,0.0013336852015216239
979,0.2231422158234339
980,0.22302205297597763
981,0.0009718509213232537
982,0.0008745676794100867
983,0.0007870314248351471
984,3.7737236911458796
985,8.656378659632868
986,1.9980523602175908
987,2.202475509009033
988,0.0022138011425806197
989,0.001991811440590034
990,0.0017921367626225473
991,0.0016125234930308419
992,0.5782631562681875
993,0.005291804306612933
994,0.009701319957016483
995,0.008726497286618404
996,0.00785005156749327
997,0.007061974174691844
998,1.518703584684246
999,0.45241406606467927
1000,0.6561521029527668
1001,31.246321137025877
1002,26.424819315776734
1003,0.3389546034625158
1004,0.3276650046534806
1005,2.4382323885088496e-05
1006,0.004496147249372131
1007,0.035633311846008965
1008,0.5279658033766402
1009,0.32176951462487324
1010,0.10598274475334932
1011,0.30564935247968394
1012,5.171046125612453
1013,11.809519823005306
1014,10.207065288498693
1015,8.654155841083515
1016,23.630128219800753
1017,6.885511487633351e-06
1018,2.624974557887524
1019,1.5353571524012455
1020,2.5391608194627935
1021,10.171419972759956
1022,15.288732038491727
1023,14.2708500142981
1024,0.8449954772049584
1025,0.14112858019507435
1026,0.0007387327620823759
1027,0.8978860476461602
1028,6.863153018447452
1029,12.868321644347116
1030,8.791649496747638
1031,0.03888855681938102
1032,0.034211392334557826
1033,0.025158113681934137
1034,0.027249183059405508
1035,0.024125804155159455
1036,0.021398302361582067
1037,0.01900891432277954
1038,0.13105221097679073
1039,0.857008300490194
1040,2.975293491865142
1041,4.7189104574826075
1042,7.238281226255563
1043,7.466856241597382
1044,7.295116598951179
1045,0.434435807261873
1046,0.3818439932747304
1047,0.22184147426848672
1048,0.37112042441536536
1049,0.25774300847451087
1050,0.004437764716373162
1051,0.003982715583185327
1052,0.0035753518257374303
1053,0.4412350588758176
1054,0.301281506379897
1055,3.2688731683019303
1056,0.31781968555369744
1057,0.0020916068475165
1058,0.2787417882083887
1059,5.437071025695314
1060,5.217763136038519
1061,0.5898534825952928
1062,1.4616127549488644
1063,0.6868228346450913
1064,21.212379398029785
1065,8.4
1066,4.7
1067,0.1
1068,6.9
1069,8.52561552445415
1070,5.936678184461631
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,1.1381940589293416
1076,0.5306020730185804
1077,0.10383232468327079
1078,0.0
1079,0.10145714224597291
1080,6.624203147569003
1081,0.7
1082,1.9
1083,3.0
1084,0.1
1085,0.0
1086,0.0
1087,0.0
1088,0.1
1089,0.1
1090,0.6
1091,0.6164593182126444
1092,4.7
1093,0.3
1094,0.0
1095,0.0
1096,0.1
1097,1.3885062429343562
1098,6.66056558506811
1099,0.0
1100,0.0
1101,0.0
1102,0.6104741115898646
1103,5.734567621141981
1104,2.280650659241958
1105,0.1
1106,1.6182625535413024
1107,1.0062134560278857
1108,6.564538771157147
1109,4.4
1110,0.0
1111,4.5
1112,5.8267328355432815
1113,15.20103570758245
1114,7.8
1115,0.1
1116,3.5
1117,0.2
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.6353914717931215
1126,2.631549853896514
1127,0.5012153505009337
1128,0.3
1129,9.2
1130,10.1
1131,12.9
1132,10.4
1133,0.0
1134,0.10134624880604193
1135,4.373007905670906
1136,0.5379100307543608
1137,2.6338851834580153
1138,0.10506248726843458
1139,0.10174568526497745
1140,0.10222345175855022
1141,1.7103868273266156
1142,0.30958993333877216
1143,0.0
1144,0.0
1145,0.0
1146,0.10932487012394479
1147,2.530836951020712
1148,5.332009592992291
1149,3.1170869523105766
1150,2.0459133758422263
1151,2.1605537975404747
1152,2.584860813763145
1153,10.380910296164082
1154,15.746350062393457
1155,1.6
1156,0.0
1157,0.6
1158,0.10814554244106198
1159,7.712319273450765
1160,2.0351741467599664
1161,1.9306789388465107
1162,2.232538263645748
1163,2.7027291856608313
1164,2.2624406835910857
1165,1.0615078919330028
1166,0.14339526323478807
1167,0.42648408996596404
1168,0.0
1169,0.6289641249066664
1170,1.465275370541055
1171,0.0
1172,0.105131256687964
1173,0.10418655492751228
1174,1.5
1175,0.0
1176,0.0
1177,0.0
1178,1.7169637313267427
1179,0.6476942014637896
1180,1.0333107596583444
1181,1.9637663735105724
1182,1.9647831508089921
1183,2.0631215890275345
1184,2.457412539273466
1185,5.632679292688726
1186,0.756601061530797
1187,1.6524738535887669
1188,2.2102068792325036
1189,1.510876559606186
1190,6.35146339270692
1191,4.136847805897584
1192,1.4614492437223703
1193,5.090133000973658
1194,14.13887016641177
1195,8.900310808504084
1196,11.02174007871816
1197,5.292999006332556
1198,5.474393498123515
1199,18.292269302953574
1200,31.82319205869353
1201,3.20175443276372
1202,1.4660541855910174
1203,5.644400105482196
1204,3.495979082663154
1205,8.176238716542219
1206,7.347389147529494
1207,30.285880112293185
1208,14.666747996699936
1209,3.2054622197197244
1210,1.2475874698822693
1211,7.705815403527627
1212,7.147442520453106
1213,19.35588408078958
1214,15.288807052153363
1215,10.27581438918871
1216,9.564579876452312
1217,14.262516100200575
1218,12.453778106012736
1219,1.560077431893983
1220,3.434163791475015
1221,4.378850850214574
1222,22.330363926705658
1223,24.185040489556375
1224,21.062188911586144
1225,8.508270591374293
1226,9.139911514326016
1227,20.60835016828014
1228,15.274954989956948
1229,5.8277176771528065
1230,9.68921639120914
1231,14.331814303419659
1232,10.74656378027858
1233,10.366007432952589
1234,8.07091966695942
1235,12.525755178873615
1236,20.951388145126693
1237,21.899064451162815
1238,19.96038508165106
1239,23.152765653736317
1240,17.00691963529952
1241,14.55276613074436
1242,6.211217380386947
1243,11.779906634284735
1244,15.938791853179309
1245,25.533814610762896
1246,25.392589954787542
1247,13.58901393910601
1248,9.998692342765663
1249,14.892594679057542
1250,17.819791655171525
1251,20.74093140411686
1252,12.289830849294917
1253,11.126992370167851
1254,11.797536333076762
1255,24.976041950215855
1256,23.549101639286317
1257,13.105395381818909
1258,26.978344391366598
1259,16.23373947043116
1260,20.435398965438676
1261,25.853239072466494
1262,25.438244164114302
1263,22.484866647007674
1264,5.692751172715593
1265,2.499661773084803
1266,2.7502482790316414
1267,3.263697857859584
1268,3.602603993569761
1269,5.558759882066869
1270,8.56617878866367
1271,5.885989321549459
1272,7.9589804746210335
1273,8.192112589778006
1274,5.734761896417244
1275,6.161077375838919
1276,4.855557133732646
1277,4.059617187608692
1278,4.791861220602022
1279,5.362122069050492
1280,5.5486043541561605
1281,5.395899655385247
1282,4.615930523350125
1283,4.0002625217374765
1284,3.7040967154616085
1285,3.197712683090957
1286,2.982505148079621
1287,2.676945969597319
1288,2.239637040178694
1289,3.162378131264436
1290,2.110600548657223
1291,4.895326636499407
1292,5.321235714018608
1293,1.8080916063126695
1294,0.9977095243504375
1295,1.1038800675049192
1296,0.565798581683667
1297,0.4881399884018628
1298,0.4234036362489003
1299,0.8128136442099596
1300,2.542141062283921
1301,10.048700711512648
1302,12.234202544439949
1303,1.5516816911049145
1304,1.9701382907429088
1305,2.6138094043723314
1306,0.37501633705971615
1307,0.8019086967057907
1308,0.5650215417245699
1309,0.3299024030542136
1310,0.096316874363761
1311,0.08600867412949335
1312,0.0768669001971425
1313,0.06874713812463255
1314,0.2834673518994252
1315,0.055094154674027444
1316,0.04936096278740024
1317,0.044244961503691116
1318,2.2590965587345027
1319,0.7014178603357342
1320,0.03193856133913706
1321,0.25061111040515494
1322,8.903424449525561
1323,9.344685265692823
1324,0.9085345553747549
1325,3.7916729324150724
1326,2.680070841217824
1327,0.015068308152729344
1328,2.4549074766518304
1329,7.55820727206005
1330,2.67425272289932
1331,0.009843999964072573
1332,0.008852366283651056
1333,0.4518454462106601
1334,1.7826970882835222
1335,0.006440544776839799
1336,0.0057933908924446284
1337,0.005211543508931191
1338,0.22663044301496962
1339,1.3358703836848527
1340,2.4451576853324877
1341,0.2253562928171654
1342,0.00307191623866897
1343,0.8905323546602468
1344,7.326575816038838
1345,0.66806413014656
1346,1.777550387446183
1347,0.6676382927189011
1348,0.0016305911057388274
1349,0.0014673330582700209
1350,0.0013204386497723977
1351,0.0011882643180240048
1352,0.0010693322273714282
1353,3.108151488806628
1354,0.00086601279028609
1355,0.0007793553847326112
1356,0.0007013743892019152
1357,0.0006312001340213527
1358,1.1050750137566756
1359,0.44234663594967055
1360,2.6644909877926786
1361,0.22300932112712185
1362,4.439802075031336
1363,2.8612490397842594
1364,5.766514760825755
1365,7.726901174373488
1366,0.8861153769692731
1367,0.6360029326937743
1368,2.6544324679215574
1369,18.75710907538163
1370,14.250508098361863
1371,12.382884357455442
1372,6.063172027686933
1373,0.40125581889737216
1374,4.964277998952193
1375,0.06266012521673095
1376,0.15929053981395802
1377,1.3148535777814523
1378,3.0381960372676167
1379,0.7760142326821255
1380,0.9071529428907936
1381,1.3075353036926902
1382,4.841815870631722
1383,0.46532975716525066
1384,0.6200142600780304
1385,0.4903577689792209
1386,5.815805962577806
1387,2.727572151951434
1388,0.17853146127161099
